2020-03-05,#寻找抗疫平民英雄#,#寻找抗疫平民英雄#【#8张小区里抓拍的照片让人心疼#】疫情防控工作正紧张进行，城市和乡村的各个角落筑起了层层防线。在这些人中，有一个群体不辞辛苦、不计报酬，他们就是“志愿者”。近日，在湖北十堰市一小区拍到的多张志愿者照片↓↓感谢他们默默为我们遮风挡雨，他们很平凡，也很伟大。辛苦了！http://t.cn/A678tIfT,3235,16155,1890,https://weibo.cn/comment/hot/IxeIAbtb5?rl=2
2020-03-05,#抗疫一线的巾帼力量#,【#抗疫一线的巾帼力量#】新冠疫情发生以来，抗疫一线总有许许多多女性的身影，她们是志愿者、是医生、是护士、是交警、是基层工作者……谢谢她们的付出，让即将到来的妇女节更显特别。即日起，带话题#晒晒最美的她#发布图片或视频，展现自己或“她”的工作生活片段，让更多人看见“她”的美！（图：@彤彤玉米 @naJenny @深圳南山交警 @扬帆计划 @秀儿的洋芋片耶 @笛子_Diiii ）,3057,21966,1751,https://weibo.cn/comment/hot/IxenVegOW?rl=2
2020-03-05,#寻找抗疫平民英雄#,#寻找抗疫平民英雄#【#云南36岁民警牺牲抗疫一线#】3月4日17时，云南省文山州广南县公安局莲峰派出所筹备组副组长谢帅业（男，36岁，中共党员）在疫情防控工作中，因身体不适被送往广南县人民医院，经抢救无效因公殉职，将自己的生命永远定格在36岁。2020年3月3日，谢帅业处置一起寻衅滋事警情至4日凌晨4点多，中途只休息了3个小时的他在上午7点又继续投入工作中，下午17时，已经连续工作30多天的谢帅业，因身体不适被送往广南县人民医院抢救无效因公殉职。（人民日报记者杨文明）  http://t.cn/A67QrFkN,1402,27432,3708,https://weibo.cn/comment/hot/IxebW3jcl?rl=2
2020-03-05,#3月底武汉有望新增病例基本清零#,【张伯礼：#3月底武汉有望新增病例基本清零#】3月3日，中央指导组专家组成员、中国工程院院士、天津中医药大学校长张伯礼在武汉接受人民日报新媒体专访。疫情防控形势接下来会如何发展？大家#什么时候能摘口罩#？新冠病毒会不会常态化变成慢性病？戳↓↓听这位在抗疫一线奋战1个多月的老兵怎么说。 http://t.cn/A67Q0bLj,2605,40718,3720,https://weibo.cn/comment/hot/IxdI5CyTZ?rl=2
2020-03-05,#广电总局组织湖北人民免费看活动#,【#广电总局组织湖北人民免费看活动# ：1个月5000余部网络视听节目】为进一步丰富湖北地区人民群众的精神文化生活，以优秀网络视听节目助力湖北人民打赢新冠肺炎疫情防控阻击战，自3月5日起，国家广播电视总局组织7家互联网电视平台、6家重点网络视听网站和湖北IPTV分平台开展为期一个月的“湖北人民免费看”网络视听公益展播活动，5000余部精品网络视听节目参加展播活动。在国家广电总局的协调下，未来电视、百视通、华数传媒、南方新媒体、芒果TV互联网电视、国广东方、银河互联网电视等7家互联网电视平台，芒果TV、腾讯视频、优酷、爱奇艺、哔哩哔哩、西瓜视频等６家重点视听网站，自3月5日起将陆续在本平台首页显著位置开设带有统一logo标识的“湖北人民免费看”专区或专题频道，只要是湖北地区用户，即可享受专区内节目的免费观看权限。各网络视听平台在前一阶段已免费开放部分节目的基础上，拿出了此前会员专享的节目中质量最高、口碑最好、广受欢迎的五千余部精品网络视听节目，专门提供湖北地区的用户免费观看，活动将持续一个月时间。在“湖北人民免费看”专区内，各平台围绕特殊时期家庭观看需求，针对不同年龄层次家庭成员精心搭配了此次参与公益播出的节目套餐。电影爱好者可以欣赏到《我和我的祖国》《中国机长》《流浪地球》《哪吒之魔童降世》《少年的你》等佳片；喜爱电视剧、网络剧的观众可以观看到《父母爱情》《下一站是幸福》《锦衣之下》《剑王朝》《都挺好》《小欢喜》《欢乐颂》《知否知否应是绿肥红瘦》《那年花开月正圆》《三生三世十里桃花》《琅琊榜》《楚乔传》《陈情令》《全职高手》《深夜食堂》等热门剧集；网络纪录片观众可以尽览《在武汉》《沸腾吧火锅》《风味人间》《未至之境》《激荡中国》等优秀节目；网络动画方面则覆盖了《喜羊羊与灰太郎》《汪汪队立大功》《小猪佩奇》《奥特曼》《少年歌行》《强风吹拂》等中外优秀动画片；体育迷有《NBA历史经典》《世界冠军教你居家健身》等诸多选择；此外还有《德云社跨年相声专场》《见字如面》《忘不了餐厅》《热血街舞团》《我是唱作人》《明星大侦探》《小小的追球》等网络综艺节目可满足不同类型观众需求。同时，广电总局协调上述网络视听平台向湖北IPTV平台限时捐赠自有版权节目的播出权，湖北观众同样可以通过IPTV平台开设的专区，在接下来的一个月免费观看这些优秀网络节目。（人民日报记者刘阳）,3286,35335,3301,https://weibo.cn/comment/hot/Ixde8tiq2?rl=2
2020-03-05,#非洲猪瘟疫情强度同比大幅降低#,【#非洲猪瘟疫情强度同比大幅降低# #高致病性禽流感疫情形势总体平稳#】农业农村部畜牧兽医局局长杨振海表示，去年全年共发生非洲猪瘟疫情63起，其中家猪60起，野猪3起。去年这个时候发生了12起非洲猪瘟疫情，今年发生了1起，同比发生的强度大幅降低。今年全国还报告了4起野鸟和2起家禽高致病性禽流感疫情，发病强度与近几年的平均水平基本一致，经过专家会商与综合研判，今年高致病性禽流感疫情形势总体是平稳的。 http://t.cn/A67HBdy3,418,16049,1698,https://weibo.cn/comment/hot/IxcK59xGY?rl=2
2020-03-05,#三部门表彰卫健系统防疫先进集体个人#,【#三部门表彰卫健系统防疫先进集体个人#：#113集体506位个人获防疫工作先进表彰#】5日，国家卫生健康委、人力资源社会保障部、国家中医药管理局发布《关于表彰全国卫生健康系统新冠肺炎疫情防控工作先进集体和先进个人的决定》，决定授予北京大学第一医院重症救治医疗队等113个集体“全国卫生健康系统新冠肺炎疫情防控工作先进集体”称号，授予丁新民等472位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，追授徐辉等34位同志“全国卫生健康系统新冠肺炎疫情防控工作先进个人”称号，获奖个人享受省部级表彰奖励获得者待遇。http://t.cn/A67HqV3R,1485,32415,3281,https://weibo.cn/comment/hot/IxbX62MzT?rl=2
2020-03-05,#又一艘公主号邮轮发生疫情#,#又一艘公主号邮轮发生疫情#【#加州死亡病例乘坐邮轮21人出现症状#】据美媒报道，美国加州一名71岁的男性新冠肺炎死者曾乘坐“至尊公主”号邮轮。该邮轮载有2500名乘客，与“钻石公主”号同样隶属于“公主邮轮”公司。邮轮2月10—21日自旧金山出发前往墨西哥，返回旧金山后21日又前往夏威夷。加州州长3月4日表示，邮轮上有11名乘客和10名船员“出现症状”，目前尚未靠岸。加州方面正与美国疾控中心和当地的医疗保健合作伙伴共享邮轮乘客名单并进行调查。http://t.cn/A67TXw3t,476,18117,1549,https://weibo.cn/comment/hot/IxbhDxN6N?rl=2
2020-03-05,#防疫措施对中外公民一视同仁#,【外交部：#防疫措施对中外公民一视同仁#】外交部副部长马朝旭表示，当前中国各地对于来自疫情严重的国家或地区人员入境后采取了不同的检验检疫和防控措施。这些做法应该说符合中国法律法规，是防疫工作的需要，也可以有效阻止疫情的跨国传播，也将根据疫情形势发展及需要动态调整。防疫措施对于外国公民和中国公民一视同仁，无差别地执行，并且会充分照顾当事人的合理关切，为他们提供必要的保障和协助。 http://t.cn/A67TjDdQ,426,19754,1477,https://weibo.cn/comment/hot/Ixb42eyWY?rl=2
2020-03-05,#62个国家7个国际组织向中国捐赠物资#,【#62个国家7个国际组织向中国捐赠物资#】外交部副部长马朝旭：截至3月2日，共有62个国家和7个国际组织向中国捐赠了口罩防护服等等中国急需的疫情防控物资。这里面不光是数字，还有很多感人故事。缅甸政府提供大米，斯里兰卡提供红茶，蒙古捐赠3万只羊，#巴基斯坦拿出全国医院库存口罩给中国#。这些捐助是雪中送炭，患难见真情，我们将铭记在心。 http://t.cn/A67To3xZ,5954,464780,12906,https://weibo.cn/comment/hot/IxaRzdqH4?rl=2
2020-03-05,#晒晒最美的她#,【晒晒最美的她！】疫情发生以来，我们被许许多多战疫中的女性感动，是她们让今年的三八妇女节更加醒目。为了汇聚各行各业女性的力量，记录下这个特殊时期的生动画面，即日起，带话题#晒晒最美的她#发布图片或视频，展现自己或“她”的工作生活片段，我们将用@李宇春 《#给女孩#》的歌曲制作妇女节专属音乐短片。详戳↓她的美，值得被看见。转发参与！@女性之声 @警民携手同行 @健康中国 @微博小秘书,269565,110122,6479,https://weibo.cn/comment/hot/IxaG0nNQn?rl=2
2020-03-05,#境外新增2103例新冠肺炎#,【世卫组织：中国#境外新增2103例新冠肺炎#，境外#76国累计确诊12668例新冠肺炎#】当地时间3月4日，世卫组织更新新冠肺炎疫情报告。截至欧洲中部时间4日上午10时（北京时间17时），中国境外共76个国家确诊新冠肺炎12668例，死亡共计214例。与前一日相比，中国境外新增新冠肺炎2103例，新增4个国家（阿根廷、智利、波兰、乌克兰）出现病例。,272,3092,422,https://weibo.cn/comment/hot/Ix9xMAAdZ?rl=2
2020-03-05,#意大利确诊病例升至3089例#,【#意大利确诊病例升至3089例#，#意大利累计死亡107例#】根据当地时间3月4日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者2706例，死亡107例，治愈276例，累计确诊感染新冠病毒总人数为3089例，较3月3日18时新增587例，新增28例死亡病例。意大利卫生部4日宣布，自3日以来，意大利民防部门已经向意大利疫情“红区”（伦巴第的十个城镇及威尼托的一个城镇）的居民分发了2.5万支医用口罩。同时，还向意大利全境的医护人员提供了40万个FFP2和FFP3两个欧洲标准等级的防护口罩。（韩硕）,475,26475,1964,https://weibo.cn/comment/hot/Ix9mDpye0?rl=2
2020-03-04,#全国21省区市下调应急响应级别#,【#全国21省区市下调应急响应级别#】截至3月4日19时，山西、广东、江苏、新疆、四川、宁夏、浙江、黑龙江等8省份将疫情防控应急响应级别由一级调整为二级。甘肃、辽宁、贵州、云南、广西、内蒙古、青海、海南、陕西等9省份将疫情防控应急响应级别由一级调整为三级。同时还有4省根据省内区域不同的风险程度，分区分级地进行精准防控。,1646,61609,5742,https://weibo.cn/comment/hot/Ix5GXdzic?rl=2
2020-03-04,#坚决反对称新冠病毒是中国病毒#,【外交部：#坚决反对称新冠病毒是中国病毒#】外交部发言人赵立坚在今天的例行记者会上表示，个别媒体称新冠病毒是“中国病毒”极不负责任，我们对此坚决反对。目前病毒溯源工作仍在进行中，尚无定论。世界卫生组织多次表示，新冠病毒是全球现象，源头尚不确定，此时应关注如何应对遏制病毒，应避免地域的污名化语言。个别媒体在没有任何事实依据的情况下，妄称新冠病毒是“中国病毒”，企图让中国背上制造疫情灾害的黑锅，完全是别有用心。新冠肺炎疫情是世界各国面临的共同挑战，国际社会同心协力、携手应对才是人间正道，共同抵制谣言偏见是应有之义，疫情面前，我们需要的是科学、理性、合作，用科学战胜愚昧，用合作抵制偏见。,17538,565410,26418,https://weibo.cn/comment/hot/Ix3Y0BVZF?rl=2
2020-03-04,#山东司法厅原党委书记等11人被立案#,【#山东司法厅原党委书记等11人被立案#】人民日报记者彭波从山东省纪委监委、省委政法委获悉，经前期对任城监狱发生新冠肺炎疫情问题调查，山东省纪检监察机关已对省司法厅原党委书记、厅长，省监狱管理局原党委书记、第一政委解维俊，省监狱管理局原党委副书记、政委姜运华，省监狱管理局原党委委员、副局长王文杰，任城监狱原党委书记、监狱长刘葆善，任城监狱原党委副书记、政委刘勇刚，任城监狱原党委委员、副监狱长陈为宁，任城监狱原党委委员、副监狱长邓体贺，任城监狱原党委委员、副监狱长房德峰，任城监狱四级高级警长王文东，任城监狱干警陈民华、孟祥磊等11人涉嫌严重违纪违法问题立案审查调查；检察机关对王文杰、刘葆善、邓体贺等3名司法工作人员涉嫌玩忽职守罪等罪名立案侦查；公安机关对陈民华、任城监狱职工戴光辉涉嫌妨害传染病防治罪立案侦查。,608,16559,2255,https://weibo.cn/comment/hot/Ix3jn03S2?rl=2
2020-03-04,#湖北防护服日供应已超过25万件#,【#湖北防护服日供应已超过25万件#，防护服供应已超过湖北地区需求】工业和信息化部消费品工业司副司长曹学军表示，目前，防护服生产供应已经从紧缺到能够满足需求，每日协调保障湖北地区的防护服数量达到25万件，已经连续十几天超出湖北地区的需求。疫情防控仍属于吃紧阶段，防护服的生产供应仍不能放松。 http://t.cn/A67WfEBV,186,3241,419,https://weibo.cn/comment/hot/Ix3iw6rMO?rl=2
2020-03-04,#延边境内外重点疫区来返人员集中隔离14天#,【吉林#延边境内外重点疫区来返人员集中隔离14天#】记者3月4日从吉林省延边朝鲜族自治州举行的新闻发布会获悉：为应对疫情再次输入的风险，从3月3日起，对所有从境内外重点疫区来（返）延人员全面启动集中隔离机制，除发热人员转送定点医疗机构外，其他人员以县（市）为单位、集中隔离观察14天，产生的费用由各级政府承担；对年龄在65周岁以上、孕产妇、婴幼儿、失能失智等特殊人员和有严重基础性疾病人员以及在校需要居家上网课学生实施严格的居家医学隔离观察措施；全州各级人民政府及有关部门将积极为集中或居家隔离的境内外来（返）延人员提供人文关怀和各项生活保障服务；海外延边同胞在国外期间务必遵守所在国法律，严格执行所在国政府防控措施要求，做好自我防护。（人民日报记者李家鼎）,160,3037,505,https://weibo.cn/comment/hot/Ix37pjDdL?rl=2
2020-03-04,#武汉一餐饮公司哄抬价格被罚300万#,【#武汉一餐饮公司哄抬价格被罚300万#：白萝卜8元/个，鲜玉米10元/个，四季豆18元/斤】3日，针对武汉土家二妹餐饮服务有限公司哄抬价格违法行为，武汉市市场监督管理局发出行政处罚听证告知书，依据相关法律法规，罚款300万元。《告知书》称，这种销售方式客观上造成了消费者的恐慌情绪，推动了新冠肺炎疫情防控期间蔬菜价格过快上涨，情节极其严重，性质极其恶劣，影响极坏，经市场监管部门约谈和告诫仍拒不改正，遂依法作出有关决定。http://t.cn/A670Dcq1,779,15890,2740,https://weibo.cn/comment/hot/Ix2qodEFQ?rl=2
