2020-02-07,#黑龙江1只N95换5只一次性医用口罩#,【#黑龙江1只N95换5只一次性医用口罩#】黑龙江省应对新型冠状病毒感染肺炎疫情指挥部第8号公告：为保障医护人员的生命安全，保证医疗“火线”和“一线”防护用品需求，缓解全省医用防护口罩库存紧张局面，倡议全省群众用医用防护口罩（或符合N95/KN95及以上标准颗粒物防护口罩，下同）置换一次性使用医用口罩。口罩置换活动率先在中省直各单位开展，根据个人意愿，按照1：5比例进行口罩置换（1只医用防护口罩置换5只一次性使用医用口罩），并由各单位统一登记回收后交省应对新型冠状病毒感染肺炎疫情指挥部物资保障组置换。置换活动要严格按照标准把好质量关，确保置换口罩全新未使用。各市地根据实际情况制定具体置换办法，置换回收的医用防护口罩由各市地自行管理用于医用。（人民日报记者郝迎灿）,7556,411481,22532,https://weibo.cn/comment/hot/It9nzzSag?rl=2
2020-02-07,#成都全市小区院落封闭管理#,【#成都全市小区院落封闭管理#】7日，成都市新型冠状病毒感染的肺炎疫情防控指挥部发布通告，称全市城镇居住小区（院落）、农民集中居住区、农村散居院落实行限制外来人员进入的封闭式管理。#成都小区封闭管理#（人民日报记者宋豪新） ,1281,35811,4480,https://weibo.cn/comment/hot/It95w1pt7?rl=2
2020-02-07,#武汉加油#,【#武汉加油#，中国加油！】同时间赛跑，与病魔较量，中国人民全力以赴，一定能打赢这场疫情防控阻击战！@蘇立山 ,2425,24898,2219,https://weibo.cn/comment/hot/It8Rocmgp?rl=2
2020-02-07,#春节延长假期间上班先安排补休#,【人社部：#春节延长假期间上班先安排补休#】人社部等7日印发《关于做好新型冠状病毒感染肺炎疫情防控期间稳定劳动关系支持企业复工复产的意见》，对因依法被隔离导致不能提供正常劳动的职工，要指导企业按正常劳动支付其工资；隔离期结束后，对仍需停止工作进行治疗的职工，按医疗期有关规定支付工资。对在春节假期延长假期间因疫情防控不能休假的职工，指导企业应先安排补休，对不能安排补休的，依法支付加班工资。http://t.cn/A6PddV4Q,8276,626216,40017,https://weibo.cn/comment/hot/It8Fw4ZTS?rl=2
2020-02-07,#人民直播#,【#人民直播#：#湖北疫情防控工作发布会#】今晚，湖北省召开新型冠状病毒感染的肺炎疫情防控工作新闻发布会，介绍武汉市新冠肺炎疫情防控工作有关情况。@人民日报 正在直播↓↓共同关注！ 人民日报的微博视频 . ,390,31566,2165,https://weibo.cn/comment/hot/It8nZB4V2?rl=2
2020-02-07,#深圳所有小区封闭管理#,【#深圳所有小区封闭管理#，#深圳确诊病例楼14天硬隔离#】7日，深圳发布《关于建立健全社区联防联控机制的若干措施》，明确了“五个100%”、“十个一律”、“四个重点”等防控举措：社区小区100%实行围合封闭式管理；近14天有疫情重点地区旅居史的人员100%居家隔离；存在与病例密切接触史的人员100%实行集中隔离等。http://t.cn/A6PdOCMM,1973,114459,7568,https://weibo.cn/comment/hot/It88e3Wag?rl=2
2020-02-07,#李文亮医生被认定为工伤#,【#李文亮医生被认定为工伤#】7日，经武汉市中心医院申请，武汉市人社局作认定李文亮作为医护人员在抗击新型冠状病毒感染肺炎疫情工作中不幸感染并经抢救无效去世，属于《工伤保险条例》规定的“在工作时间和工作场所内，因工作原因受到事故伤害的”情形，认定为工伤。武汉市人社局已积极协调银行将一次性工亡补助金和丧葬补助金拨付到位。下步，如其供养亲属符合条件，还将依法核定并支付供养亲属抚恤金。（湖北之声）,2510,146217,14756,https://weibo.cn/comment/hot/It804tEdJ?rl=2
2020-02-07,#口罩制假售假顶格处罚#,【国家市场监管总局：#口罩制假售假顶格处罚#，#哄抬物价从重处罚#】国家市场监管总局2月6日发布意见指出，涉及疫情防控的违法行为，考虑其特殊危害性，从重处罚。对野生动物及其制品非法交易、口罩等防护用品制假售假等违法行为，在依法可以选择的处罚种类和处罚幅度内顶格处罚。对哄抬防护用品及制作原材料和基本民生商品价格等违法行为，在依法可以选择的处罚种类和处罚幅度内，适用较重、较多的处罚种类或者较高的处罚幅度进行处罚，其中罚款的数额应当在从最低限到最高限这一幅度中较高的30%部分。涉嫌犯罪的，必须坚决移送司法机关依法追究刑事责任。（人民日报记者李心萍）,816,9565,1864,https://weibo.cn/comment/hot/It7MAwyl8?rl=2
2020-02-07,#12项疫情防控惠民政策#,【转发了解！#12项疫情防控惠民政策#】确诊患者个人费用财政兜底，疫情防控人员享工伤待遇，餐饮、住宿等行业享税费优惠，免征货物捐赠关税，灵活调整住房按揭和信用卡还款安排，四大行定期存款到期自动延期，2月6日前购买的火车票可免费退…还有哪些政策帮助你我安然度过疫情？戳图了解！ ,3923,14434,2009,https://weibo.cn/comment/hot/It7I0zwCg?rl=2
2020-02-07,#未经学校批准不准返校#,【教育部：#未经学校批准不准返校#】2月7日，教育部召开全国教育系统应对新型冠状病毒感染肺炎疫情防控工作视频会议。指出严格管控学校校门，未经学校批准学生一律不准返校，校外无关人员一律不准进校门，师生进入校门一律核验身份和检测体温，对发烧咳嗽者一律实行医学隔离观察，不服从管理者一律严肃处理。学生公寓封闭管理。http://t.cn/A6PdwlQ7,4119,279037,14445,https://weibo.cn/comment/hot/It7Gff4IP?rl=2
2020-02-07,#90后男医生为早产儿做袋鼠护理#,【暖！#90后男医生为早产儿做袋鼠护理#】近日，四川资阳雁江区妇幼保健院传出照片：一年轻男医生对一新生儿做着类似喂奶动作—袋鼠护理。照片中年轻医生叫钟凌，小宝宝因只在母亲子宫里呆了29周零两天，出生后一直住在医院保温箱。袋鼠护理是提高早产儿存活率的一种护理方法，一般由早产儿母亲来进行。疫情防控期间，为防交叉感染，妇幼保健院谢绝家属探视，钟医生便变身超级奶爸，定期对小宝和其他需要的早产儿进行袋鼠护理。http://t.cn/A6Pd6nfe,2250,54545,3383,https://weibo.cn/comment/hot/It7A2eyxA?rl=2
